agent_id,age_bucket,occupation_class,mobility_class,vulnerability_score,home_grid_cell,hour,activity_grid_cell
63,elderly,resident,mobile,0.7701272985546185,"15,7",11,"5,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",12,"5,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",13,"5,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",14,"5,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",15,"5,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",16,"5,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",17,"3,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",18,"4,2"
63,elderly,resident,mobile,0.7701272985546185,"15,7",19,"7,5"
63,elderly,resident,mobile,0.7701272985546185,"15,7",20,"7,4"
63,elderly,resident,mobile,0.7701272985546185,"15,7",21,"3,3"
63,elderly,resident,mobile,0.7701272985546185,"15,7",22,"15,7"
63,elderly,resident,mobile,0.7701272985546185,"15,7",23,"15,7"
64,adult,commuter,mobile,0.260395348860413,"3,9",0,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",1,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",2,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",3,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",4,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",5,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",6,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",7,"16,3"
64,adult,commuter,mobile,0.260395348860413,"3,9",8,"16,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",9,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",10,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",11,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",12,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",13,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",14,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",15,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",16,"15,4"
64,adult,commuter,mobile,0.260395348860413,"3,9",17,"13,6"
64,adult,commuter,mobile,0.260395348860413,"3,9",18,"16,6"
64,adult,commuter,mobile,0.260395348860413,"3,9",19,"17,5"
64,adult,commuter,mobile,0.260395348860413,"3,9",20,"17,6"
64,adult,commuter,mobile,0.260395348860413,"3,9",21,"14,5"
64,adult,commuter,mobile,0.260395348860413,"3,9",22,"3,9"
64,adult,commuter,mobile,0.260395348860413,"3,9",23,"3,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",0,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",1,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",2,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",3,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",4,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",5,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",6,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",7,"15,8"
65,adult,commuter,mobile,0.18124989624959473,"0,6",8,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",9,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",10,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",11,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",12,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",13,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",14,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",15,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",16,"17,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",17,"16,8"
65,adult,commuter,mobile,0.18124989624959473,"0,6",18,"19,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",19,"15,9"
65,adult,commuter,mobile,0.18124989624959473,"0,6",20,"18,7"
65,adult,commuter,mobile,0.18124989624959473,"0,6",21,"17,8"
65,adult,commuter,mobile,0.18124989624959473,"0,6",22,"0,6"
65,adult,commuter,mobile,0.18124989624959473,"0,6",23,"0,6"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",0,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",1,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",2,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",3,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",4,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",5,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",6,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",7,"10,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",8,"6,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",9,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",10,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",11,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",12,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",13,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",14,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",15,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",16,"8,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",17,"10,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",18,"6,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",19,"7,8"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",20,"6,9"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",21,"8,8"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",22,"14,2"
66,elderly,visitor,mobile,0.7479987221088478,"14,2",23,"14,2"
67,adult,worker,mobile,0.2747694705910339,"19,0",0,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",1,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",2,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",3,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",4,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",5,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",6,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",7,"0,3"
67,adult,worker,mobile,0.2747694705910339,"19,0",8,"2,6"
67,adult,worker,mobile,0.2747694705910339,"19,0",9,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",10,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",11,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",12,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",13,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",14,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",15,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",16,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",17,"0,3"
67,adult,worker,mobile,0.2747694705910339,"19,0",18,"1,4"
67,adult,worker,mobile,0.2747694705910339,"19,0",19,"2,4"
67,adult,worker,mobile,0.2747694705910339,"19,0",20,"0,5"
67,adult,worker,mobile,0.2747694705910339,"19,0",21,"0,7"
67,adult,worker,mobile,0.2747694705910339,"19,0",22,"19,0"
67,adult,worker,mobile,0.2747694705910339,"19,0",23,"19,0"
68,adult,visitor,mobile,0.2623728676439467,"13,3",0,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",1,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",2,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",3,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",4,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",5,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",6,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",7,"14,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",8,"18,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",9,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",10,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",11,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",12,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",13,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",14,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",15,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",16,"16,1"
68,adult,visitor,mobile,0.2623728676439467,"13,3",17,"16,2"
68,adult,visitor,mobile,0.2623728676439467,"13,3",18,"14,0"
68,adult,visitor,mobile,0.2623728676439467,"13,3",19,"16,0"
68,adult,visitor,mobile,0.2623728676439467,"13,3",20,"16,0"
68,adult,visitor,mobile,0.2623728676439467,"13,3",21,"14,0"
68,adult,visitor,mobile,0.2623728676439467,"13,3",22,"13,3"
68,adult,visitor,mobile,0.2623728676439467,"13,3",23,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",0,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",1,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",2,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",3,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",4,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",5,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",6,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",7,"13,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",8,"10,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",9,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",10,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",11,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",12,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",13,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",14,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",15,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",16,"12,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",17,"12,5"
69,adult,worker,mobile,0.3475954363017591,"13,3",18,"11,6"
69,adult,worker,mobile,0.3475954363017591,"13,3",19,"11,6"
69,adult,worker,mobile,0.3475954363017591,"13,3",20,"14,2"
69,adult,worker,mobile,0.3475954363017591,"13,3",21,"14,4"
69,adult,worker,mobile,0.3475954363017591,"13,3",22,"13,3"
69,adult,worker,mobile,0.3475954363017591,"13,3",23,"13,3"
70,adult,commuter,mobile,0.18683697056304266,"17,4",0,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",1,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",2,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",3,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",4,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",5,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",6,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",7,"5,7"
70,adult,commuter,mobile,0.18683697056304266,"17,4",8,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",9,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",10,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",11,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",12,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",13,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",14,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",15,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",16,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",17,"5,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",18,"7,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",19,"5,9"
70,adult,commuter,mobile,0.18683697056304266,"17,4",20,"5,7"
70,adult,commuter,mobile,0.18683697056304266,"17,4",21,"9,8"
70,adult,commuter,mobile,0.18683697056304266,"17,4",22,"17,4"
70,adult,commuter,mobile,0.18683697056304266,"17,4",23,"17,4"
71,adult,commuter,mobile,0.2252873014963322,"4,8",0,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",1,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",2,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",3,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",4,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",5,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",6,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",7,"10,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",8,"9,5"
71,adult,commuter,mobile,0.2252873014963322,"4,8",9,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",10,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",11,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",12,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",13,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",14,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",15,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",16,"8,3"
71,adult,commuter,mobile,0.2252873014963322,"4,8",17,"10,2"
71,adult,commuter,mobile,0.2252873014963322,"4,8",18,"9,5"
71,adult,commuter,mobile,0.2252873014963322,"4,8",19,"6,5"
71,adult,commuter,mobile,0.2252873014963322,"4,8",20,"7,4"
71,adult,commuter,mobile,0.2252873014963322,"4,8",21,"7,4"
71,adult,commuter,mobile,0.2252873014963322,"4,8",22,"4,8"
71,adult,commuter,mobile,0.2252873014963322,"4,8",23,"4,8"
72,adult,commuter,mobile,0.3073174185068305,"11,5",0,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",1,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",2,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",3,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",4,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",5,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",6,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",7,"4,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",8,"4,7"
72,adult,commuter,mobile,0.3073174185068305,"11,5",9,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",10,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",11,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",12,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",13,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",14,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",15,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",16,"3,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",17,"2,6"
72,adult,commuter,mobile,0.3073174185068305,"11,5",18,"1,8"
72,adult,commuter,mobile,0.3073174185068305,"11,5",19,"4,7"
72,adult,commuter,mobile,0.3073174185068305,"11,5",20,"3,4"
72,adult,commuter,mobile,0.3073174185068305,"11,5",21,"1,7"
72,adult,commuter,mobile,0.3073174185068305,"11,5",22,"11,5"
72,adult,commuter,mobile,0.3073174185068305,"11,5",23,"11,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",0,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",1,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",2,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",3,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",4,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",5,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",6,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",7,"19,2"
73,adult,worker,mobile,0.28651314785661347,"16,5",8,"19,4"
73,adult,worker,mobile,0.28651314785661347,"16,5",9,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",10,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",11,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",12,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",13,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",14,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",15,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",16,"19,3"
73,adult,worker,mobile,0.28651314785661347,"16,5",17,"19,2"
73,adult,worker,mobile,0.28651314785661347,"16,5",18,"19,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",19,"19,2"
73,adult,worker,mobile,0.28651314785661347,"16,5",20,"19,4"
73,adult,worker,mobile,0.28651314785661347,"16,5",21,"17,2"
73,adult,worker,mobile,0.28651314785661347,"16,5",22,"16,5"
73,adult,worker,mobile,0.28651314785661347,"16,5",23,"16,5"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",0,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",1,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",2,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",3,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",4,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",5,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",6,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",7,"0,9"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",8,"0,5"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",9,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",10,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",11,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",12,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",13,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",14,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",15,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",16,"0,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",17,"2,5"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",18,"0,8"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",19,"0,9"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",20,"0,9"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",21,"2,7"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",22,"10,3"
74,elderly,visitor,mobile,0.7497164804572996,"10,3",23,"10,3"
75,elderly,resident,assisted,0.8576126643135189,"19,8",0,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",1,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",2,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",3,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",4,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",5,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",6,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",7,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",8,"14,4"
75,elderly,resident,assisted,0.8576126643135189,"19,8",9,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",10,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",11,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",12,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",13,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",14,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",15,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",16,"13,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",17,"12,1"
75,elderly,resident,assisted,0.8576126643135189,"19,8",18,"15,2"
75,elderly,resident,assisted,0.8576126643135189,"19,8",19,"15,3"
75,elderly,resident,assisted,0.8576126643135189,"19,8",20,"12,4"
75,elderly,resident,assisted,0.8576126643135189,"19,8",21,"15,0"
75,elderly,resident,assisted,0.8576126643135189,"19,8",22,"19,8"
75,elderly,resident,assisted,0.8576126643135189,"19,8",23,"19,8"
76,adult,commuter,mobile,0.24339714453787592,"17,4",0,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",1,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",2,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",3,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",4,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",5,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",6,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",7,"1,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",8,"1,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",9,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",10,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",11,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",12,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",13,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",14,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",15,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",16,"3,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",17,"1,6"
76,adult,commuter,mobile,0.24339714453787592,"17,4",18,"5,7"
76,adult,commuter,mobile,0.24339714453787592,"17,4",19,"1,5"
76,adult,commuter,mobile,0.24339714453787592,"17,4",20,"3,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",21,"3,7"
76,adult,commuter,mobile,0.24339714453787592,"17,4",22,"17,4"
76,adult,commuter,mobile,0.24339714453787592,"17,4",23,"17,4"
77,child,visitor,mobile,0.5658695094941405,"16,3",0,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",1,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",2,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",3,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",4,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",5,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",6,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",7,"7,2"
77,child,visitor,mobile,0.5658695094941405,"16,3",8,"7,5"
77,child,visitor,mobile,0.5658695094941405,"16,3",9,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",10,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",11,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",12,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",13,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",14,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",15,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",16,"6,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",17,"8,2"
77,child,visitor,mobile,0.5658695094941405,"16,3",18,"7,1"
77,child,visitor,mobile,0.5658695094941405,"16,3",19,"5,2"
77,child,visitor,mobile,0.5658695094941405,"16,3",20,"6,5"
77,child,visitor,mobile,0.5658695094941405,"16,3",21,"7,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",22,"16,3"
77,child,visitor,mobile,0.5658695094941405,"16,3",23,"16,3"
78,adult,visitor,mobile,0.2557292455827229,"8,8",0,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",1,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",2,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",3,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",4,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",5,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",6,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",7,"19,1"
78,adult,visitor,mobile,0.2557292455827229,"8,8",8,"17,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",9,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",10,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",11,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",12,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",13,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",14,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",15,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",16,"19,2"
78,adult,visitor,mobile,0.2557292455827229,"8,8",17,"19,1"
78,adult,visitor,mobile,0.2557292455827229,"8,8",18,"17,1"
78,adult,visitor,mobile,0.2557292455827229,"8,8",19,"19,0"
78,adult,visitor,mobile,0.2557292455827229,"8,8",20,"19,1"
78,adult,visitor,mobile,0.2557292455827229,"8,8",21,"19,4"
78,adult,visitor,mobile,0.2557292455827229,"8,8",22,"8,8"
78,adult,visitor,mobile,0.2557292455827229,"8,8",23,"8,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",0,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",1,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",2,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",3,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",4,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",5,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",6,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",7,"4,6"
79,adult,worker,mobile,0.31274852127145286,"2,8",8,"5,4"
79,adult,worker,mobile,0.31274852127145286,"2,8",9,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",10,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",11,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",12,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",13,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",14,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",15,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",16,"4,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",17,"3,6"
79,adult,worker,mobile,0.31274852127145286,"2,8",18,"6,7"
79,adult,worker,mobile,0.31274852127145286,"2,8",19,"5,5"
79,adult,worker,mobile,0.31274852127145286,"2,8",20,"5,4"
79,adult,worker,mobile,0.31274852127145286,"2,8",21,"5,3"
79,adult,worker,mobile,0.31274852127145286,"2,8",22,"2,8"
79,adult,worker,mobile,0.31274852127145286,"2,8",23,"2,8"
80,adult,commuter,mobile,0.24192319037630758,"0,9",0,"0,9"
80,adult,commuter,mobile,0.24192319037630758,"0,9",1,"0,9"
80,adult,commuter,mobile,0.24192319037630758,"0,9",2,"0,9"
80,adult,commuter,mobile,0.24192319037630758,"0,9",3,"0,9"
